lat [deg],lon [deg],start time [s],duration [s],severity,measurements,,
55.155881,-95.806107,2170,1000,6.279887674,|['visible', 'sar']|,
8.177069,3.739875,2170,1000,1.714663204,|['visible', 'sar']|,
61.539299,-164.71875,2180,1000,9.846275677,|['visible', 'sar']|,
54.125611,-58.682292,2190,1000,6.057565222,|['visible', 'sar']|,
61.933077,11.878742,2190,1000,5.521632667,|['visible', 'sar']|,
67.8665,155.815625,2190,1000,1.223184108,|['visible', 'sar']|,
64.136658,80.932422,2190,1000,1.946122518,|['visible', 'sar']|,
60.603028,-136.116515,2220,1000,4.108737408,|['visible', 'sar']|,
36.504738,119.408844,2220,1000,3.528542188,|['visible', 'sar']|,
61.539299,-164.71875,2220,1000,4.518531052,|['visible', 'sar']|,
39.170651,118.604344,2220,1000,9.28047321,|['visible', 'sar']|,
46.169322,61.639631,2230,1000,3.758320843,|['visible', 'sar']|,
58.74375,-111.672917,2230,1000,9.604850222,|['visible', 'sar']|,
11.465998,41.642337,2230,1000,5.471381917,|['visible', 'sar']|,
50.469752,-87.208121,2230,1000,7.366017175,|['visible', 'sar']|,
45.887847,-82.27399,2240,1000,1.971737376,|['visible', 'sar']|,
57.909363,-66.37656,2250,1000,3.32941068,|['visible', 'sar']|,
42.33125,-119.818679,2250,1000,9.889098083,|['visible', 'sar']|,
64.345985,-18.796099,2260,1000,2.837298771,|['visible', 'sar']|,
24.107971,87.309217,2260,1000,0.812990677,|['visible', 'sar']|,
19.331159,109.677019,2260,1000,3.709795224,|['visible', 'sar']|,
48.119696,-56.011247,2260,1000,5.692237833,|['visible', 'sar']|,
-28.86875,137.985417,2270,1000,6.789866913,|['visible', 'sar']|,
54.576503,-77.775539,2270,1000,5.540403285,|['visible', 'sar']|,
-2.359812,-54.376042,2280,1000,5.364547119,|['visible', 'sar']|,
61.673706,26.689583,2280,1000,4.995127748,|['visible', 'sar']|,
46.626817,58.460417,2280,1000,4.305642113,|['visible', 'sar']|,
12.510197,6.185522,2280,1000,9.199200397,|['visible', 'sar']|,
45.448058,10.693437,2290,1000,1.265662568,|['visible', 'sar']|,
60.521869,-100.185417,2290,1000,7.348480916,|['visible', 'sar']|,
21.831123,73.748676,2290,1000,0.20015587,|['visible', 'sar']|,
52.851962,108.209201,2290,1000,4.756242628,|['visible', 'sar']|,
49.59765,-77.461458,2290,1000,8.131468279,|['visible', 'sar']|,
24.661649,111.286342,2290,1000,5.992686198,|['visible', 'sar']|,
-2.236656,-55.069792,2300,1000,0.832417392,|['visible', 'sar']|,
5.140717,-4.978125,2300,1000,4.660812648,|['visible', 'sar']|,
-24.585417,-68.98125,2300,1000,4.664481945,|['visible', 'sar']|,
66.500215,-98.087211,2300,1000,7.298869922,|['visible', 'sar']|,
62.358452,-100.512124,2310,1000,4.007381579,|['visible', 'sar']|,
64.636565,-99.824857,2310,1000,8.881295358,|['visible', 'sar']|,
66.571098,17.731807,2310,1000,6.78440386,|['visible', 'sar']|,
47.998327,-83.972277,2310,1000,0.688654285,|['visible', 'sar']|,
61.428351,-105.028599,2310,1000,0.852664892,|['visible', 'sar']|,
63.552173,125.443755,2320,1000,2.296010181,|['visible', 'sar']|,
58.7888,-101.866444,2320,1000,2.617586314,|['visible', 'sar']|,
65.963044,-112.460943,2330,1000,9.241941151,|['visible', 'sar']|,
57.438235,-72.656667,2330,1000,0.20359906,|['visible', 'sar']|,
55.940078,-103.107825,2340,1000,4.958193129,|['visible', 'sar']|,
39.526146,-91.648475,2340,1000,9.627734471,|['visible', 'sar']|,
33.745615,79.028088,2350,1000,9.950691969,|['visible', 'sar']|,
14.799654,98.596417,2350,1000,2.737589213,|['visible', 'sar']|,
-43.854805,172.377437,2350,1000,8.533115918,|['visible', 'sar']|,
45.927083,57.28125,2350,1000,0.300362073,|['visible', 'sar']|,
-37.222917,-63.572917,2350,1000,6.421472321,|['visible', 'sar']|,
64.377155,66.12707,2360,1000,9.324068313,|['visible', 'sar']|,
31.297917,91.464583,2360,1000,8.864463186,|['visible', 'sar']|,
42.097923,12.277069,2370,1000,5.625213247,|['visible', 'sar']|,
45.887847,-82.27399,2370,1000,7.833693807,|['visible', 'sar']|,
34.047917,85.602083,2370,1000,7.796996412,|['visible', 'sar']|,
45.597916,82.143751,2370,1000,1.77897761,|['visible', 'sar']|,
62.825155,29.48232,2380,1000,7.136486636,|['visible', 'sar']|,
61.280158,27.656138,2380,1000,5.508617955,|['visible', 'sar']|,
-1.093801,9.385483,2390,1000,5.926883223,|['visible', 'sar']|,
66.887337,-67.14215,2390,1000,7.888261375,|['visible', 'sar']|,
6.04121,11.299545,2400,1000,1.357074971,|['visible', 'sar']|,
34.216058,-93.110417,2400,1000,4.934364466,|['visible', 'sar']|,
63.058808,-97.609375,2410,1000,5.151530228,|['visible', 'sar']|,
54.054932,-97.773547,2410,1000,7.632081313,|['visible', 'sar']|,
-16.094726,45.904513,2410,1000,1.378411612,|['visible', 'sar']|,
-29.767316,-50.069019,2410,1000,0.604338754,|['visible', 'sar']|,
56.94501,-101.014611,2410,1000,6.227917159,|['visible', 'sar']|,
33.221504,-97.832817,2410,1000,1.411498192,|['visible', 'sar']|,
57.685184,-95.007854,2410,1000,6.59383545,|['visible', 'sar']|,
68.433557,19.850636,2420,1000,0.5563949,|['visible', 'sar']|,
32.902083,78.310417,2430,1000,5.889083476,|['visible', 'sar']|,
47.930723,12.485403,2430,1000,1.27937442,|['visible', 'sar']|,
69.373675,-82.349573,2430,1000,1.596124053,|['visible', 'sar']|,
35.235582,89.947343,2430,1000,0.439584622,|['visible', 'sar']|,
67.411458,32.555208,2440,1000,8.047198395,|['visible', 'sar']|,
49.281058,-74.148856,2440,1000,1.498219111,|['visible', 'sar']|,
64.563594,-117.205251,2440,1000,2.61103155,|['visible', 'sar']|,
-13.868135,-40.236724,2440,1000,1.994983347,|['visible', 'sar']|,
52.527083,-104.972917,2440,1000,7.266137305,|['visible', 'sar']|,
56.810191,-66.71911,2440,1000,8.7917145,|['visible', 'sar']|,
60.399753,-103.120696,2450,1000,2.58988068,|['visible', 'sar']|,
-18.407776,-49.096387,2450,1000,4.652198775,|['visible', 'sar']|,
50.663569,-89.214662,2450,1000,0.618769571,|['visible', 'sar']|,
22.19245,-97.850586,2450,1000,6.941410001,|['visible', 'sar']|,
62.000852,73.024107,2450,1000,2.214266691,|['visible', 'sar']|,
14.525349,121.101993,2460,1000,3.536091698,|['visible', 'sar']|,
51.477097,-88.252538,2460,1000,9.425120873,|['visible', 'sar']|,
35.95625,44.957292,2470,1000,7.827321191,|['visible', 'sar']|,
55.234129,-103.070309,2470,1000,8.392204743,|['visible', 'sar']|,
31.564583,86.727083,2470,1000,5.650779087,|['visible', 'sar']|,
11.969304,76.350878,2470,1000,1.499222375,|['visible', 'sar']|,
57.201135,22.106739,2470,1000,3.066057633,|['visible', 'sar']|,
-20.938467,25.633917,2480,1000,4.145603749,|['visible', 'sar']|,
48.310305,-71.212173,2480,1000,1.367594326,|['visible', 'sar']|,
59.271633,16.292324,2490,1000,7.584281906,|['visible', 'sar']|,
8.953009,-67.404536,2490,1000,0.596966484,|['visible', 'sar']|,
53.4685,-67.763008,2490,1000,0.099913802,|['visible', 'sar']|,
62.398462,8.539583,2490,1000,3.430994181,|['visible', 'sar']|,
51.402899,64.42422,2500,1000,3.712737214,|['visible', 'sar']|,
62.104281,38.481653,2510,1000,3.308169597,|['visible', 'sar']|,
53.885417,72.135417,2530,1000,7.562974874,|['visible', 'sar']|,
-17.388363,14.215513,2530,1000,3.749897683,|['visible', 'sar']|,
64.082765,11.631329,2530,1000,4.340258713,|['visible', 'sar']|,
53.590624,-88.386458,2530,1000,7.14401312,|['visible', 'sar']|,
67.778235,91.86875,2540,1000,3.267505883,|['visible', 'sar']|,
65.722225,-97.835417,2540,1000,4.638110385,|['visible', 'sar']|,
52.689583,65.835417,2540,1000,0.187663743,|['visible', 'sar']|,
69.163626,152.846875,2540,1000,7.733781072,|['visible', 'sar']|,
6.302627,0.060347,2550,1000,5.011784561,|['visible', 'sar']|,
51.82479,-67.80469,2550,1000,4.473157954,|['visible', 'sar']|,
54.189352,139.139241,2550,1000,0.044837735,|['visible', 'sar']|,
68.262866,36.278577,2550,1000,7.060110006,|['visible', 'sar']|,
60.946677,72.653262,2570,1000,1.036579423,|['visible', 'sar']|,
24.942342,105.104442,2570,1000,6.887512958,|['visible', 'sar']|,
29.73362,-91.175299,2570,1000,2.601133231,|['visible', 'sar']|,
68.567792,154.511469,2580,1000,1.886775783,|['visible', 'sar']|,
-3.680191,134.890921,2580,1000,6.760664927,|['visible', 'sar']|,
69.743835,159.371875,2590,1000,9.630641966,|['visible', 'sar']|,
38.037374,-88.968937,2590,1000,3.35865792,|['visible', 'sar']|,
62.536026,24.152731,2600,1000,7.332884836,|['visible', 'sar']|,
-8.889657,29.781307,2600,1000,2.614894286,|['visible', 'sar']|,
64.974353,65.712058,2610,1000,7.874954624,|['visible', 'sar']|,
-20.820581,25.062857,2610,1000,2.214014312,|['visible', 'sar']|,
45.59375,55.397917,2610,1000,2.478263307,|['visible', 'sar']|,
61.660418,-97.343748,2610,1000,9.280280179,|['visible', 'sar']|,
54.597785,-77.975915,2610,1000,1.438732236,|['visible', 'sar']|,
54.913738,-76.879428,2610,1000,7.050267714,|['visible', 'sar']|,
54.189352,139.139241,2610,1000,9.359607614,|['visible', 'sar']|,
4.98429,-54.999153,2620,1000,0.373277225,|['visible', 'sar']|,
45.894482,124.453137,2620,1000,5.372855678,|['visible', 'sar']|,
59.539005,-159.693282,2620,1000,7.527703517,|['visible', 'sar']|,
56.733899,37.121562,2630,1000,2.170232239,|['visible', 'sar']|,
68.235332,155.064564,2630,1000,4.836376002,|['visible', 'sar']|,
16.72957,-99.653314,2630,1000,4.380474672,|['visible', 'sar']|,
55.702016,-101.228276,2630,1000,4.670197794,|['visible', 'sar']|,
53.889842,-92.146875,2640,1000,2.91052699,|['visible', 'sar']|,
-0.585598,-49.153731,2640,1000,1.054445945,|['visible', 'sar']|,
-32.301591,142.497917,2640,1000,7.001179464,|['visible', 'sar']|,
38.922917,64.68125,2640,1000,2.926263952,|['visible', 'sar']|,
40.483149,116.837049,2650,1000,7.774458105,|['visible', 'sar']|,
24.76032,78.231178,2650,1000,1.985642372,|['visible', 'sar']|,
-3.853074,-59.14385,2650,1000,0.890383615,|['visible', 'sar']|,
81.734437,-45.585532,2660,1000,5.342846486,|['visible', 'sar']|,
50.957774,64.477843,2660,1000,0.6697907,|['visible', 'sar']|,
50.524747,-60.766312,2670,1000,2.89396703,|['visible', 'sar']|,
68.337208,151.517014,2670,1000,5.089234059,|['visible', 'sar']|,
30.760503,81.374084,2680,1000,3.337994201,|['visible', 'sar']|,
31.99375,88.25625,2680,1000,6.305629668,|['visible', 'sar']|,
54.944964,-62.671085,2680,1000,5.866514899,|['visible', 'sar']|,
62.360093,-100.79089,2690,1000,5.66919709,|['visible', 'sar']|,
53.064091,-91.892708,2690,1000,0.384743818,|['visible', 'sar']|,
37.52324,127.28164,2690,1000,2.234010262,|['visible', 'sar']|,
30.177666,-89.740278,2700,1000,0.830572914,|['visible', 'sar']|,
51.189583,-90.228216,2700,1000,6.139586458,|['visible', 'sar']|,
-11.051573,29.727091,2700,1000,4.568884722,|['visible', 'sar']|,
62.091779,-102.894792,2700,1000,3.549818208,|['visible', 'sar']|,
55.319595,-97.004043,2700,1000,0.078529789,|['visible', 'sar']|,
55.63125,-103.182846,2700,1000,7.934674852,|['visible', 'sar']|,
62.430433,15.434375,2700,1000,7.608578701,|['visible', 'sar']|,
-32.577083,135.172917,2700,1000,7.625610799,|['visible', 'sar']|,
61.086147,26.177338,2710,1000,6.266194307,|['visible', 'sar']|,
-16.860417,-70.052083,2710,1000,3.199489681,|['visible', 'sar']|,
60.428838,-75.567625,2710,1000,9.54454463,|['visible', 'sar']|,
56.306213,-66.272403,2710,1000,0.17875639,|['visible', 'sar']|,
40.497177,81.02719,2720,1000,5.627661499,|['visible', 'sar']|,
52.000783,-62.932722,2730,1000,6.08264665,|['visible', 'sar']|,
48.950882,-90.695172,2740,1000,8.037283606,|['visible', 'sar']|,
-32.385168,142.368611,2740,1000,0.570294193,|['visible', 'sar']|,
56.146451,34.539465,2740,1000,5.376447281,|['visible', 'sar']|,
-30.697008,121.964583,2740,1000,8.469175517,|['visible', 'sar']|,
62.692931,-92.748958,2740,1000,7.303543717,|['visible', 'sar']|,
46.246709,-85.850518,2740,1000,3.01969759,|['visible', 'sar']|,
-29.964583,-64.727083,2750,1000,0.193266474,|['visible', 'sar']|,
60.749358,-97.743484,2750,1000,6.87698166,|['visible', 'sar']|,
56.146451,34.539465,2750,1000,5.098829869,|['visible', 'sar']|,
57.563122,-75.648128,2750,1000,3.384665536,|['visible', 'sar']|,
66.965956,-112.686301,2750,1000,7.579001533,|['visible', 'sar']|,
13.077083,14.527083,2760,1000,1.75430816,|['visible', 'sar']|,
-20.313631,-49.188073,2760,1000,9.573540269,|['visible', 'sar']|,
40.033694,117.441094,2760,1000,0.150827213,|['visible', 'sar']|,
55.929335,-113.823958,2760,1000,8.149249556,|['visible', 'sar']|,
-31.548946,134.964382,2760,1000,3.036529553,|['visible', 'sar']|,
68.010003,-125.919984,2760,1000,1.570881489,|['visible', 'sar']|,
6.15479,101.271348,2760,1000,0.56987803,|['visible', 'sar']|,
42.904334,-78.908084,2770,1000,9.122199482,|['visible', 'sar']|,
60.540118,-134.50989,2770,1000,5.667804604,|['visible', 'sar']|,
69.419858,156.509375,2770,1000,8.423984707,|['visible', 'sar']|,
17.305071,103.739583,2770,1000,9.4579236,|['visible', 'sar']|,
-1.857657,31.190597,2780,1000,9.973531315,|['visible', 'sar']|,
67.454508,-112.036512,2780,1000,3.150437964,|['visible', 'sar']|,
60.15901,15.179944,2780,1000,1.455497703,|['visible', 'sar']|,
58.985292,27.73114,2790,1000,7.633619088,|['visible', 'sar']|,
64.35924,-117.171875,2790,1000,6.455076077,|['visible', 'sar']|,
54.08125,-124.614957,2790,1000,9.42849987,|['visible', 'sar']|,
52.621421,68.099551,2790,1000,8.843298796,|['visible', 'sar']|,
51.870083,-70.269863,2790,1000,0.654100305,|['visible', 'sar']|,
58.265144,67.826706,2790,1000,0.679009212,|['visible', 'sar']|,
40.174792,-121.087815,2800,1000,9.585202916,|['visible', 'sar']|,
-26.924617,123.335606,2800,1000,7.210128671,|['visible', 'sar']|,
65.241517,-106.332759,2800,1000,8.007661853,|['visible', 'sar']|,
55.392468,-104.363542,2800,1000,9.080720072,|['visible', 'sar']|,
41.905172,15.678547,2810,1000,6.014773568,|['visible', 'sar']|,
60.248745,-95.499086,2810,1000,0.8425374,|['visible', 'sar']|,
51.85521,18.710261,2810,1000,3.716328058,|['visible', 'sar']|,
-24.402083,130.189583,2820,1000,9.846984154,|['visible', 'sar']|,
62.305376,65.792708,2830,1000,4.447677646,|['visible', 'sar']|,
39.111675,-95.432391,2840,1000,5.320803254,|['visible', 'sar']|,
25.871466,113.309892,2850,1000,2.517393722,|['visible', 'sar']|,
66.536827,-113.800965,2850,1000,6.735057626,|['visible', 'sar']|,
62.494613,-100.644564,2850,1000,8.225183336,|['visible', 'sar']|,
62.353707,-93.532292,2850,1000,8.388748176,|['visible', 'sar']|,
58.038697,-156.842235,2860,1000,2.053266184,|['visible', 'sar']|,
66.196004,-93.97119,2860,1000,2.397044679,|['visible', 'sar']|,
25.871466,113.309892,2870,1000,6.30871061,|['visible', 'sar']|,
62.880879,-104.318853,2870,1000,1.761803363,|['visible', 'sar']|,
10.093464,-65.212285,2870,1000,6.403393508,|['visible', 'sar']|,
8.738848,-74.38125,2870,1000,0.105256414,|['visible', 'sar']|,
43.405181,5.057652,2880,1000,0.733162027,|['visible', 'sar']|,
31.235417,84.952083,2880,1000,3.683596026,|['visible', 'sar']|,
51.753841,80.835675,2880,1000,1.086540271,|['visible', 'sar']|,
51.601449,64.470011,2880,1000,9.703258736,|['visible', 'sar']|,
40.568734,87.555826,2880,1000,1.106068778,|['visible', 'sar']|,
56.665099,43.385169,2890,1000,9.516518028,|['visible', 'sar']|,
64.660542,65.727092,2890,1000,1.170362665,|['visible', 'sar']|,
33.947917,80.902083,2890,1000,5.616580844,|['visible', 'sar']|,
30.964583,89.672917,2890,1000,8.358891832,|['visible', 'sar']|,
34.151653,-89.90447,2890,1000,5.740805196,|['visible', 'sar']|,
61.256116,24.622917,2890,1000,0.496472886,|['visible', 'sar']|,
46.844602,-79.224448,2890,1000,9.089639813,|['visible', 'sar']|,
32.274301,88.698731,2890,1000,1.406418877,|['visible', 'sar']|,
69.166003,-104.95625,2890,1000,7.101463119,|['visible', 'sar']|,
66.986956,-127.390625,2890,1000,8.536150721,|['visible', 'sar']|,
51.842856,-94.080208,2900,1000,2.271576973,|['visible', 'sar']|,
36.702154,-96.927032,2900,1000,8.977721907,|['visible', 'sar']|,
-22.153695,-48.751012,2900,1000,3.869684664,|['visible', 'sar']|,
59.378026,14.475425,2910,1000,6.572529638,|['visible', 'sar']|,
75.621339,-20.057533,2910,1000,1.955893762,|['visible', 'sar']|,
-51.113502,-73.10625,2910,1000,6.3466976,|['visible', 'sar']|,
-28.945312,139.100921,2920,1000,7.778059439,|['visible', 'sar']|,
71.932292,149.342708,2920,1000,3.554876575,|['visible', 'sar']|,
34.856173,-92.489694,2920,1000,3.450526172,|['visible', 'sar']|,
30.91757,-106.87675,2930,1000,7.235169557,|['visible', 'sar']|,
53.119985,63.175138,2930,1000,9.286211018,|['visible', 'sar']|,
-43.232276,171.446875,2930,1000,9.610401343,|['visible', 'sar']|,
51.677083,80.764583,2940,1000,8.378102364,|['visible', 'sar']|,
49.281058,-74.148856,2950,1000,9.878512184,|['visible', 'sar']|,
63.740179,-50.302107,2950,1000,3.919577168,|['visible', 'sar']|,
56.62974,-62.511989,2950,1000,0.239636311,|['visible', 'sar']|,
69.765593,-110.593126,2950,1000,7.815835046,|['visible', 'sar']|,
11.122437,-84.781903,2960,1000,2.628373214,|['visible', 'sar']|,
60.860953,-163.939472,2960,1000,6.513856182,|['visible', 'sar']|,
45.575951,-84.486832,2960,1000,9.844253705,|['visible', 'sar']|,
67.590414,-70.261458,2960,1000,4.420685697,|['visible', 'sar']|,
64.394373,-93.052083,2970,1000,6.083004109,|['visible', 'sar']|,
53.521981,-60.137798,2980,1000,0.859418217,|['visible', 'sar']|,
6.465993,3.387081,2980,1000,4.851162212,|['visible', 'sar']|,
69.42952,-75.792208,2980,1000,7.921725262,|['visible', 'sar']|,
10.532128,-12.663237,2980,1000,3.870534051,|['visible', 'sar']|,
31.110239,-97.473818,2980,1000,2.049855052,|['visible', 'sar']|,
23.75574,70.005101,2990,1000,3.870804495,|['visible', 'sar']|,
48.498843,-83.423736,2990,1000,1.921371613,|['visible', 'sar']|,
54.039491,-105.1969,2990,1000,6.936675732,|['visible', 'sar']|,
45.860445,-61.093699,3000,1000,6.320454167,|['visible', 'sar']|,
53.827083,72.960417,3000,1000,0.146611272,|['visible', 'sar']|,
52.438996,-99.3533,3000,1000,1.282088653,|['visible', 'sar']|,
47.50613,-101.432292,3010,1000,8.585165268,|['visible', 'sar']|,
31.411296,76.435869,3010,1000,6.920942041,|['visible', 'sar']|,
35.80625,89.427083,3010,1000,1.092466812,|['visible', 'sar']|,
65.857417,13.794422,3020,1000,0.536057709,|['visible', 'sar']|,
-18.183935,-67.096752,3020,1000,8.577933413,|['visible', 'sar']|,
45.376451,-75.807515,3020,1000,3.13563066,|['visible', 'sar']|,
65.036467,-115.984263,3020,1000,7.597558036,|['visible', 'sar']|,
34.764583,90.364583,3030,1000,2.788283399,|['visible', 'sar']|,
-38.796857,177.121828,3030,1000,0.500313611,|['visible', 'sar']|,
61.468652,24.077371,3030,1000,3.736295455,|['visible', 'sar']|,
50.505371,-89.154283,3040,1000,3.019962548,|['visible', 'sar']|,
57.19505,-66.377083,3040,1000,9.73390142,|['visible', 'sar']|,
54.70039,-97.875338,3050,1000,7.834043871,|['visible', 'sar']|,
72.146523,-98.01269,3050,1000,5.174777022,|['visible', 'sar']|,
63.037773,34.900781,3050,1000,7.831140132,|['visible', 'sar']|,
29.452444,-101.052143,3060,1000,5.067042954,|['visible', 'sar']|,
-0.881295,37.585347,3060,1000,9.31576888,|['visible', 'sar']|,
67.672917,154.560417,3060,1000,1.091542863,|['visible', 'sar']|,
63.384771,25.542413,3060,1000,4.472118429,|['visible', 'sar']|,
63.62024,-98.899754,3060,1000,5.615927351,|['visible', 'sar']|,
75.220969,100.089583,3070,1000,9.909586283,|['visible', 'sar']|,
38.022917,-119.002083,3070,1000,0.032124763,|['visible', 'sar']|,
60.540118,-134.50989,3070,1000,0.305006005,|['visible', 'sar']|,
12.753059,-3.43278,3070,1000,5.244074138,|['visible', 'sar']|,
66.24959,-107.114342,3070,1000,7.494905063,|['visible', 'sar']|,
56.895239,14.744304,3070,1000,5.635806916,|['visible', 'sar']|,
62.937619,-104.529499,3070,1000,4.601735761,|['visible', 'sar']|,
29.464583,52.797917,3080,1000,9.518189988,|['visible', 'sar']|,
32.398735,-90.063542,3080,1000,2.894754398,|['visible', 'sar']|,
33.356409,-97.052189,3080,1000,2.687799497,|['visible', 'sar']|,
48.598646,-75.979883,3090,1000,6.084429076,|['visible', 'sar']|,
60.040656,-73.575905,3090,1000,6.867375603,|['visible', 'sar']|,
54.229375,-95.370407,3090,1000,7.498719629,|['visible', 'sar']|,
45.074557,37.00728,3100,1000,1.579896437,|['visible', 'sar']|,
38.272917,72.611627,3100,1000,7.981005254,|['visible', 'sar']|,
-30.820417,119.011538,3100,1000,1.257580406,|['visible', 'sar']|,
-8.514583,26.31875,3100,1000,6.428401416,|['visible', 'sar']|,
46.361825,-95.734525,3100,1000,6.551289824,|['visible', 'sar']|,
66.113624,66.536458,3100,1000,6.042112457,|['visible', 'sar']|,
52.424171,67.502549,3110,1000,6.411237489,|['visible', 'sar']|,
54.856252,-61.417571,3110,1000,3.867413806,|['visible', 'sar']|,
56.243807,-97.345929,3110,1000,3.917062501,|['visible', 'sar']|,
29.739583,53.54375,3120,1000,0.700932465,|['visible', 'sar']|,
71.156087,-105.831294,3120,1000,9.919819068,|['visible', 'sar']|,
-27.553052,-52.738489,3120,1000,3.795897059,|['visible', 'sar']|,
49.326838,-124.992338,3120,1000,1.921124104,|['visible', 'sar']|,
-16.522917,28.760417,3130,1000,0.539038798,|['visible', 'sar']|,
33.360397,11.089119,3130,1000,5.234235999,|['visible', 'sar']|,
31.727083,89.510417,3130,1000,2.524375947,|['visible', 'sar']|,
52.293494,-99.639498,3130,1000,6.285736898,|['visible', 'sar']|,
54.668505,-101.137059,3140,1000,6.879562458,|['visible', 'sar']|,
63.821737,-97.478608,3160,1000,3.135294447,|['visible', 'sar']|,
63.441962,-100.033128,3160,1000,4.939094812,|['visible', 'sar']|,
54.462817,-65.112698,3160,1000,5.236140195,|['visible', 'sar']|,
60.13671,-107.317708,3160,1000,5.583200832,|['visible', 'sar']|,
45.399743,28.985939,3160,1000,2.069175563,|['visible', 'sar']|,
55.167866,-116.777083,3160,1000,1.279865202,|['visible', 'sar']|,
53.342263,139.838677,3170,1000,2.329872299,|['visible', 'sar']|,
63.06394,-105.335453,3170,1000,9.432443903,|['visible', 'sar']|,
67.006526,-50.702018,3170,1000,7.520390462,|['visible', 'sar']|,
29.73362,-91.175299,3170,1000,6.595382798,|['visible', 'sar']|,
48.197917,46.897917,3180,1000,5.755082261,|['visible', 'sar']|,
-51.90598,-72.406333,3180,1000,0.915910136,|['visible', 'sar']|,
55.02383,-61.164982,3180,1000,7.139418517,|['visible', 'sar']|,
50.985592,72.11892,3180,1000,7.019862967,|['visible', 'sar']|,
-12.584099,-38.999156,3190,1000,0.408306015,|['visible', 'sar']|,
47.996766,11.354819,3190,1000,3.101581052,|['visible', 'sar']|,
49.526875,-91.781697,3190,1000,0.956971717,|['visible', 'sar']|,
50.008156,-89.219925,3190,1000,7.122573874,|['visible', 'sar']|,
61.575918,29.654813,3200,1000,1.227376275,|['visible', 'sar']|,
55.058964,-72.435976,3200,1000,4.754902354,|['visible', 'sar']|,
34.261799,-78.521402,3200,1000,1.579503267,|['visible', 'sar']|,
59.347532,-99.586662,3210,1000,9.837054237,|['visible', 'sar']|,
59.841887,16.104459,3210,1000,3.957973473,|['visible', 'sar']|,
-1.800391,-55.933064,3220,1000,8.861153888,|['visible', 'sar']|,
66.177765,14.505438,3220,1000,3.954454122,|['visible', 'sar']|,
70.696124,137.774382,3220,1000,2.114385759,|['visible', 'sar']|,
31.777083,89.047917,3230,1000,1.955211552,|['visible', 'sar']|,
51.552944,-88.549014,3230,1000,4.195720667,|['visible', 'sar']|,
58.595234,16.083934,3240,1000,3.44352377,|['visible', 'sar']|,
71.20022,-108.253125,3240,1000,5.978317305,|['visible', 'sar']|,
-30.614583,122.102083,3250,1000,2.22960471,|['visible', 'sar']|,
38.594659,28.055208,3250,1000,6.173146618,|['visible', 'sar']|,
61.897635,-100.655208,3250,1000,4.372097927,|['visible', 'sar']|,
66.603858,85.396112,3250,1000,5.501706537,|['visible', 'sar']|,
81.641565,-46.378784,3270,1000,5.292187487,|['visible', 'sar']|,
60.35401,-115.25851,3280,1000,8.683327818,|['visible', 'sar']|,
69.114583,154.302083,3280,1000,8.22002429,|['visible', 'sar']|,
66.958163,19.806813,3280,1000,5.930121766,|['visible', 'sar']|,
-15.916302,136.695354,3280,1000,2.773412089,|['visible', 'sar']|,
62.184664,-134.996875,3280,1000,9.195748394,|['visible', 'sar']|,
62.631304,179.47701,3280,1000,3.237011266,|['visible', 'sar']|,
58.811965,-102.757556,3290,1000,1.185650633,|['visible', 'sar']|,
19.660639,85.488542,3300,1000,5.063509246,|['visible', 'sar']|,
49.203243,-91.950797,3300,1000,9.354773884,|['visible', 'sar']|,
71.001052,79.686491,3300,1000,4.892036589,|['visible', 'sar']|,
62.5149,-101.831273,3320,1000,6.076469819,|['visible', 'sar']|,
65.50625,33.24375,3320,1000,9.228465598,|['visible', 'sar']|,
33.240867,-79.999023,3330,1000,7.544005389,|['visible', 'sar']|,
42.297917,101.252083,3330,1000,8.144244972,|['visible', 'sar']|,
65.008925,13.536645,3330,1000,3.144828549,|['visible', 'sar']|,
59.516493,39.795991,3340,1000,0.129348802,|['visible', 'sar']|,
30.539638,52.818414,3340,1000,2.783157039,|['visible', 'sar']|,
67.60288,-92.411161,3340,1000,9.187241124,|['visible', 'sar']|,
56.813353,26.908975,3350,1000,0.818356669,|['visible', 'sar']|,
55.444901,-75.289565,3350,1000,3.259990755,|['visible', 'sar']|,
61.380821,-109.022839,3350,1000,8.399920459,|['visible', 'sar']|,
32.80625,87.839583,3350,1000,0.21045716,|['visible', 'sar']|,
37.01875,95.164583,3360,1000,5.160534829,|['visible', 'sar']|,
-27.524193,-64.886793,3360,1000,0.807570744,|['visible', 'sar']|,
53.742025,-70.275176,3360,1000,5.628955383,|['visible', 'sar']|,
-40.614583,-65.90625,3360,1000,8.547038507,|['visible', 'sar']|,
53.004339,-66.250358,3370,1000,6.394888295,|['visible', 'sar']|,
33.814591,-89.76874,3370,1000,8.386648463,|['visible', 'sar']|,
57.06875,-101.339707,3370,1000,0.195691427,|['visible', 'sar']|,
63.266863,10.540497,3370,1000,4.071674924,|['visible', 'sar']|,
71.31538,53.586748,3370,1000,6.406366654,|['visible', 'sar']|,
64.099796,28.987038,3380,1000,8.27999835,|['visible', 'sar']|,
63.286936,-112.250482,3380,1000,7.7115131,|['visible', 'sar']|,
54.509763,-107.467708,3380,1000,2.988366603,|['visible', 'sar']|,
54.567401,-61.259375,3380,1000,0.189969371,|['visible', 'sar']|,
62.059569,-111.439583,3380,1000,0.869229326,|['visible', 'sar']|,
